id,member_of_parliament_id,name,number,location,hectares,latitude,longitude,connectivity_url,statcan_url,detail_url
276,273,BRIDGE RIVER 1,8115,"LILLOOET DIST. ON BRIDGE RIVER, EXTND. NORTHWEST ABOUT 14    MILES FROM MOUTH ON THE FRASER RIVER TO MOUTH OF ANTOINE CRK",3845.5,50.814,-122.083,http://www.aboriginalcanada.gc.ca//abdt/apps/connectivitysurvey.nsf/vAllCProfile_en/2257.html,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=5931813&Geo2=PR&Code2=59&Data=Count&SearchText=British%20Columbia&SearchType=Begins&SearchPR=59&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=08115&lang=eng
277,273,BRIDGE RIVER 2,8116,"LILLOOET DIST. ON RIGHT BANK OF THE FRASER RIVER 4 MILES     NORTH OF FOUNTAIN, OPPOSITE LOT 3624",56.7,50.79470484,-121.864064,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=08116&lang=eng
282,273,BUCKTUM 4,7284,"YALE DIST., IN SECTS. 13&14, TP.11,, R26, W.6M ON LEFT BANK  OF THE FRASER RIVER 3 MLS BELOW BOOTHROYD C.N. STATION",18.8,49.91055533,-121.4431771,,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=5909847&Geo2=PR&Code2=59&Data=Count&SearchText=British%20Columbia&SearchType=Begins&SearchPR=59&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=07284&lang=eng
304,273,CAMERON BAR 13,7330,"KAMLOOPS DIST. IN SEC. 32, TP16, R27, W.6M ON RIGHT BANK     OF THE FRASER RIVER, 13 MILES NORTH OF LYTTON",35.2,50.39546798,-121.6787691,,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=5933890&Geo2=PR&Code2=59&Data=Count&SearchText=British%20Columbia&SearchType=Begins&SearchPR=59&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=07330&lang=eng
371,273,CAYOOSH CREEK 1,8117,"LILLOOET DISTRICT, SOUTH OF THE SETON RIVER AT MOUTH ON THE  FRASER RIVER AND WEST OF LOT 3, G.1",140.2,50.672,-121.935,http://www.aboriginalcanada.gc.ca//abdt/apps/connectivitysurvey.nsf/vAllCProfile_en/2259.html,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=5931814&Geo2=PR&Code2=59&Data=Count&SearchText=British%20Columbia&SearchType=Begins&SearchPR=59&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=08117&lang=eng
373,273,CHALLETKOHUM 5,8000,"NEW WESTMINSTER DISTRICT, ON LEFT BANK OF LILLOOET RIVER     1 MILE NORTH OF BAPTISTE SMITH I.R. NO 1B",0.6,50.06074994,-122.5406258,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=08000&lang=eng
374,273,CHALLETKOHUM 9,8004,"NEW WESTMINSTER DISTRICT, ON LEFT BANK OF LILLOOET RIVER     EAST OF I.R. NO 5, DESIGNATED LOT 3863 GR. 1",2,50.06027342,-122.5393182,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=08004&lang=eng
388,273,CHAPMAN'S BAR 10,7389,"YALE DIST. IN SEC. 11, TP.9, R26, W.6M, ON LEFT BANK OF THE  FRASER RIVER, 1 MILE NORTH OF ALEXANDRA BRIDGE T.C. HWY",2.8,49.72244013,-121.4231315,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=07389&lang=eng
397,273,CHAUMOX 11,7277,"YALE DIST. S.E. 1/4 ORF SEC. 28, TP.11, R.26, W.6M ON        SPEYUM CREEK, 1/2 MILE WEST OF THE FRASER RIVER",64.8,49.93914348,-121.4899676,,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=5909820&Geo2=PR&Code2=59&Data=Count&SearchText=British%20Columbia&SearchType=Begins&SearchPR=59&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=07277&lang=eng
398,273,CHAWATHIL 4,8079,"YALE DIST. SECS. 2,3,4,9,10,11 AND 12, TP.5, R.27, W.6M      ON RIGHT BANK OF THE FRAZER RIVER, KATZ C.P. STATION ON I.R.",551.5,49.379,-121.555,http://www.aboriginalcanada.gc.ca//abdt/apps/connectivitysurvey.nsf/vAllCProfile_en/2221.html,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=5909804&Geo2=PR&Code2=59&Data=Count&SearchText=British%20Columbia&SearchType=Begins&SearchPR=59&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=08079&lang=eng
400,273,CHEAM 1,8081,"NEW WESTMINSTER. DIST. IN SECS. 6&7, TP.3, R.28, SECS. 1     &12, TP3, R29,W6M LFT BANK FRASER RVR & N SHORE CHEAM LAKE",305.1,49.197,-121.772,http://www.aboriginalcanada.gc.ca//abdt/apps/connectivitysurvey.nsf/vAllCProfile_en/2223.html,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=5909837&Geo2=PR&Code2=59&Data=Count&SearchText=British%20Columbia&SearchType=Begins&SearchPR=59&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=08081&lang=eng
403,273,CHEETSUM'S FARM 1,7159,"HAMLOOPS DIST. SEC 5,6,7,8, TP20 R24, SEC 12, TP20 R25, W6M  RIGHT BANK OF THOMPSON RVR. AT MOUTH OF CHEETSUM CREEK",298.9,50.68044309,-121.3112624,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=07159&lang=eng
405,273,CHEHALIS 5,8007,"NEW WESTMINSTER DIST., IN TP4, R.29, AND TP.4, R.20 W6M      RIGHT BANK OF THE HARRISON RIVER",880.2,49.295,-121.908,http://www.aboriginalcanada.gc.ca//abdt/apps/connectivitysurvey.nsf/vAllCProfile_en/2149.html,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=5909839&Geo2=PR&Code2=59&Data=Count&SearchText=British%20Columbia&SearchType=Begins&SearchPR=59&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=08007&lang=eng
406,273,CHEHALIS 6,8008,"NEW WESTMINSTER DISTRICT, IN TP4,R29,W.6M, ON LEFT BANK      OF THE HARRISON RIVER, OPPOSITE I.R. NO. 5",25.5,49.28781441,-121.8867095,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=08008&lang=eng
432,273,CHILHIL 6,8130,"LILLOOET DISTRICT, ON DIVIDE BETWEEN FOUNTAIN CREEK AND      CINQUEFOIL CREEK, SOUTH OF CHILHIL LAKE",266.3,50.63614897,-121.8009553,,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=5931815&Geo2=PR&Code2=59&Data=Count&SearchText=British%20Columbia&SearchType=Begins&SearchPR=59&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=08130&lang=eng
455,273,CHUCHHRIASCHIN 5,7207,"KAMLOOPS DIST. IN SEC. 26, TP. 17, R.25, W.6M IN VALLEY OF   THE TWAAL CREEK, 3 MILES NORTH OF SPENCES BRIDGE",8.1,50.46264548,-121.3372963,,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=5933816&Geo2=PR&Code2=59&Data=Count&SearchText=British%20Columbia&SearchType=Begins&SearchPR=59&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=07207&lang=eng
456,273,CHUCHHRIASCHIN 5A,7208,"KAMLOOPS DISTRICT IN SECTION 23, TP.17, W.6M, 2 MILES NORTH  OF SPENCES BRIDGE",8.1,50.44734301,-121.3435879,,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=5933822&Geo2=PR&Code2=59&Data=Count&SearchText=British%20Columbia&SearchType=Begins&SearchPR=59&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=07208&lang=eng
461,273,CHUKCHEETSO 7,7272,"YALE DIST. SECS. 17&20, TP12 R.26, W6M, RIGHT BANK OF THE    FRASER RIVER, 1 MILE BELOW KEEFERS STATION C.P. RY",29.3,50.00565629,-121.5228864,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=07272&lang=eng
603,273,DOUGLAS 8,8013,"NEW WESTMINSTER DISTRICT, AT THE HEARD OF HARRISON LAKE AND  AT THE MOUTH OF THE ILLOOET RIVER",416.8,49.45,-122.1,http://www.aboriginalcanada.gc.ca//abdt/apps/connectivitysurvey.nsf/vAllCProfile_en/2155.html,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=5909842&Geo2=PR&Code2=59&Data=Count&SearchText=British%20Columbia&SearchType=Begins&SearchPR=59&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=08013&lang=eng
610,273,DRY SALMON 7,8131,"LILLOOET DISTRICT, ON LEFT BANK OF THE FRASER RIVER,         OPPOSITE MOUTH OF BRIDGE RIVER",2,50.74750323,-121.9298796,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=08131&lang=eng
613,273,DUFFERIN 10,7276,"KAMLOOPS DIST. IN SEC. 7, TP13, R26, W6M, ON LEFT BANK OF    FRASER RIVER, 1/2 MILE ABOVE FALLS CREEK STATION, C.N.",3.8,50.07265696,-121.5507122,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=07276&lang=eng
649,273,ENHALT 11,7243,"KAMLOOPS DISTRICT, IN SECS. 1,2,11 & 12, TP.16, R.25, W.6M,  ON SACKUM CREEK, SOUTH OF SQUIANNY I.R. NO. 10",56.7,50.32857179,-121.3235347,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=07243&lang=eng
653,273,ENTLQWEKKINH 19,8372,"DIST. LOT 22, YALE DIST., LOT 1 DISTRICT LOT 369, KAMLOOPS  DIVISION, YALE DISTRICT",64.8,50.46581752,-121.3131313,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=08372&lang=eng
675,273,FISH LAKE 7,7322,"LILLOOET DISTRICT, ON CINQUEFOIL CREEK, AT SOUTH END OF      CINQUEFOIL LAKE, ENCLOSED BY LOTS 2971 AND 4119",32.4,50.60559045,-121.7955595,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=07322&lang=eng
726,273,FOUNTAIN 1,8120,"LILLOOET DISTRICT, ON FOUNTAIN CREEK, NEAR MOUTH OF THE      FRASER RIVER, 2 MILES S.E. OF FOUNTAIN P.G.E. STATION",136.8,50.736,-121.864,http://www.aboriginalcanada.gc.ca//abdt/apps/connectivitysurvey.nsf/vAllCProfile_en/2262.html,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=5931816&Geo2=PR&Code2=59&Data=Count&SearchText=British%20Columbia&SearchType=Begins&SearchPR=59&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=08120&lang=eng
727,273,FOUNTAIN 10,8134,"LILLOOET DISTRICT, LOT 5280 ON LEFT BANK OF THE FRASER RIVER 1/2 MILE NORTHEAST OF MOUTH OF THE BRIDGE RIVER",31.7,50.75826002,-121.921583,,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=5931818&Geo2=PR&Code2=59&Data=Count&SearchText=British%20Columbia&SearchType=Begins&SearchPR=59&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=08134&lang=eng
728,273,FOUNTAIN 11,8135,"LILLOOET DISTRICT, LOT 5278, ON LEFT BANK OF THE FRASER      RIVER, 2 MILES BELOW MOUTH OF THE BRIDGE RIVER",26.3,50.7208475,-121.9106352,,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=5931819&Geo2=PR&Code2=59&Data=Count&SearchText=British%20Columbia&SearchType=Begins&SearchPR=59&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=08135&lang=eng
729,273,FOUNTAIN 12,8136,"LILLOOET DISTRICT, LOT 4319, ON FOUNTAIN CREEK BETWEEN FOUN- TAIN I.R. NO. 4 AND QUATLENEMO I.R. NO. 5",40.5,50.68647738,-121.8078636,,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=5931820&Geo2=PR&Code2=59&Data=Count&SearchText=British%20Columbia&SearchType=Begins&SearchPR=59&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=08136&lang=eng
730,273,FOUNTAIN 1A,8121,"LILLOOET DISTRICT, ON LEFT BANK OF THE FRASER RVR AT MOUTH   OF FOUNTAIN CREEK, LOT 5282",509.9,50.73859614,-121.8396693,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=08121&lang=eng
731,273,FOUNTAIN 1B,8122,"LILLOOET DISTRICT, LOT 1, GP. 2, SOUTH OF THE FRASER RIVER   1 MILE SOUTHEAST OF FOUNTAIN P.G.E. STATION",69.6,50.7418736,-121.8790422,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=08122&lang=eng
732,273,FOUNTAIN 1C,8123,"LILLOOET DISTRICT LOT 702, SOUTH OF THE FRASER RIVER, WEST   OF THE ADJOINING I.R. NO. 1B",11,50.73928405,-121.8846199,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=08123&lang=eng
733,273,FOUNTAIN 1D,8124,"ILLIOOT DISTRICT, LOT 1160, ON LEFT BANK OF THE FRASER RIVER NORTH OF AND ADJOINING I.R. NO. 1",14.6,50.74440996,-121.8653087,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=08124&lang=eng
734,273,FOUNTAIN 2,8125,"LILLOOET DISTRICT, ON LEFT BANK OF THE FRASER RIVER JUST     WEST OF FOUNTAIN P.G.E. STATION",51.7,50.75846368,-121.9005342,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=08125&lang=eng
735,273,FOUNTAIN 3,8126,"LILLOOET DISTRICT, ON LEFT BANK OF THE FRASER RIVER, SOUTH   OF SALLUS CREEK ON THE CLINTON-ILLIOOET ROAD",204.1,50.77904956,-121.8409585,,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=5931817&Geo2=PR&Code2=59&Data=Count&SearchText=British%20Columbia&SearchType=Begins&SearchPR=59&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=08126&lang=eng
736,273,FOUNTAIN 3A,8127,"LILLOOET DISTRICT, ON LEFT BANK OF THE FRASER RIVER, AN      ADDITION TO I.R. NO. 3 ON THE SOUTH",19,50.7629541,-121.8331128,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=08127&lang=eng
737,273,FOUNTAIN 4,8128,"LILLOOET DISTRICT, ON FOUNTAIN CREEK AT MOUTHOF RUSTY CREEK  SOUTH OF LOT 4116",64.7,50.69233662,-121.8114083,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=08128&lang=eng
738,273,FOUNTAIN 9,8133,"LILLOOET DISTRICT, LOT 5281 WEST OF AND ADJOINING I.R. NO.1",20.2,50.73663123,-121.8740838,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=08133&lang=eng
739,273,FOUNTAIN CREEK 8,8132,"LILLOOET DISTRICT, LOT 4370 ON FOUNTAIN CREEK, 3 MILES FROM  MOUTH ON THE FRASER RIVER",16.2,50.70704408,-121.8363316,,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=5931822&Geo2=PR&Code2=59&Data=Count&SearchText=British%20Columbia&SearchType=Begins&SearchPR=59&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=08132&lang=eng
750,273,FRANKS 10,8021,"NEW WESTMINSTER DIST., ON LEFT BANK OF THE LILLOOET RIVER,   AAT 11 MILE POST OF THE DOUGLAS PORTAGE",44.9,49.88941593,-122.3006286,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=08021&lang=eng
790,273,GLAZIER CREEK 12,8023,"NEW WESTMINSTER DISTRICT, DESIGNATED LOT 5533, ON RIGHT      BANK OF SNOWCAP CREEK, AT SOUTH END OF GLACIER LAKE",113.3,49.85718062,-122.461613,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=08023&lang=eng
812,273,GRASS 15,8113,"NEW WESTMINSTER DISTRICT, IN SEC 22 TWP 26 E.C.M. 3 1/2 MILES SOUTHEAST OF CHILLIWACK",64.8,49.14375199,-121.8910357,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=08113&lang=eng
814,273,GRASSLANDS 7,7168,"KAMLOOPS DISTRICT, PARTS OF SECS. 15,16,17,20,21 &2, TP.21   R.25, W.6M, ON MCLEAN LAKE, 8 MILES N.W. OF ASHCROFT",207.6,50.79407836,-121.4054947,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=07168&lang=eng
820,273,GREENWOOD ISLAND 3,8078,"YALE DISTRICT, IN SECTION 9, TP.5, R.26, W.6W, AN ISLAND IN  THE FRASER RIVER, AT HOPE",4,49.37547726,-121.4475097,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=08078&lang=eng
831,273,GULADA 3A,7235,"KAMLOOPS DISTRICT, IN SECS. 32 & 33, TP.16, R.25, W.6M,      E. OF THE LEFT BANK OF THOMPSON RVR, S. OF SACKUM I.R. NO. 3",0.6,50.30949297,-121.3952421,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=07235&lang=eng
848,273,HALHALAEDEN 14,7332,"KAMLOOPS DIS. IN SECS. 27&34, TPS. 15 R.27, W.6M, LEFT BANK  OF THE FRASER RIVER, 5 MILES NORTH OF LYTTON",37.4,50.29632324,-121.6356666,,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=5933818&Geo2=PR&Code2=59&Data=Count&SearchText=British%20Columbia&SearchType=Begins&SearchPR=59&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=07332&lang=eng
849,273,HALHALAEDEN 14A,7333,"KAMLOOPS DIST. IN SEC. 26&27, TP.15, R.27, W.6M, LEFT BANK   OF THE FRASER RIVER, 5 MILES NORTH OF LYTTON",105.1,50.29484287,-121.6241512,,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=5933815&Geo2=PR&Code2=59&Data=Count&SearchText=British%20Columbia&SearchType=Begins&SearchPR=59&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=07333&lang=eng
861,273,HAY MEADOW 1,7191,"KAMLOOPS DISTRICT, IN SEC. 15, TP19,525, W.6M AT HEADWATERS  OF VENABLES CREEK, 3 MILES WEST OF BASQUE C.N. STATION",12.1,50.60881302,-121.3773209,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=07191&lang=eng
892,273,HOLACHTEN 8,8067,NEW WESTMINSTER DIST. IN SEC 9 15 & 16 TWP 24 ECM ON RIGHT BANK OF NICOMEN SLOUGH OF THE FRASER RIVER,102.1,49.20869766,-122.0242198,,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=5909879&Geo2=PR&Code2=59&Data=Count&SearchText=British%20Columbia&SearchType=Begins&SearchPR=59&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=08067&lang=eng
905,273,HOPE NO. 1,8076,"YALE DIST. IN SECS. 9&16, TP.5,R.26,W.6M, IN TOWN OF HOPE    ON LEFT BANK OF FRASER RIVER",3.9,49.38244068,-121.4470591,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=08076&lang=eng
912,273,HUMHAMPT 6,7362,"YALE DIST. IN SEC 11, TP.14,R.27.W.6M, W. OF THE F FRASER    3 MILES NORTH OF KANAKA C.P. STATION WITHIN I.R. NO. 6A",4,50.16018109,-121.5899009,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=07362&lang=eng
913,273,HUMHAMPT 6A,7363,"YALE DIST. IN SEC. 11,TP.14,R.27,W.6M ON RIGHT BANK OF       FRASER RVR 3 MILES NORTH OF KANAKA C.P. STN. ENCL. I.R. NO.6",62,50.15748499,-121.5938805,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=07363&lang=eng
935,273,INKAHTSAPH 6,7269,"YALE DIST. SECS 8,9,16,17,20&21, TP.12,R.26,W.6M, LEFT BANK  OF THE FRASER RIVER, AT INKAHTSAPH STATION",151.8,50.00216342,-121.5084333,,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=5909805&Geo2=PR&Code2=59&Data=Count&SearchText=British%20Columbia&SearchType=Begins&SearchPR=59&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=07269&lang=eng
936,273,INKLUCKCHEEN 21,7340,"KAMLOOPS DISTRICT, IN SECTIONS 13 & 24, TP.15, R.27, W.6M,   3 MILES NORTH OF LYTTON",221.2,50.27009756,-121.5986055,,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=5933820&Geo2=PR&Code2=59&Data=Count&SearchText=British%20Columbia&SearchType=Begins&SearchPR=59&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=07340&lang=eng
937,273,INKLUCKCHEEN 21B,8362,"KAMLOOPS DISTRICT, SECTIONS 23 TO 26, TP.15,R.27,W.6M,       ON RIGHT BANK OF THE FRASER RIVER, 4 MILES NORTH OF LYTTON",169.6,50.28654862,-121.6054046,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=08362&lang=eng
938,273,INKLYUHKINATKO 2,7367,"YALE DISTRICT IN SECS. 13,14,23&24, TP.14,R.27,W.6M, ON LEFT BANK OF THE FRASE RIVER 3 MILES SOUTH OF LYTTON",68.4,50.188,-121.578,http://www.aboriginalcanada.gc.ca//abdt/apps/connectivitysurvey.nsf/vAllCProfile_en/1512.html,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=5933825&Geo2=PR&Code2=59&Data=Count&SearchText=British%20Columbia&SearchType=Begins&SearchPR=59&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=07367&lang=eng
988,273,KAHMOOSE 4,7264,"YALE DISTRICT, SECTIONS 33&34, TP.11, R26, W.6M, 1/4 MILE    NORTH OF MOUTH OF JAMIESON CREEK ON THE FRASER RIVER",24.3,49.961,-121.484,http://www.aboriginalcanada.gc.ca//abdt/apps/connectivitysurvey.nsf/vAllCProfile_en/1412.html,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=5909819&Geo2=PR&Code2=59&Data=Count&SearchText=British%20Columbia&SearchType=Begins&SearchPR=59&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=07264&lang=eng
1003,273,KANAKA BAR 1A,7299,"YALE DISTRICT IN SECTIONS 24 & 25, TP.13, R.27, W.6M, ON     LEFT BANK OF THE FRASER RIVER AT MOUTH OF MORNEYLUN CREEK",69.2,50.111,-121.562,http://www.aboriginalcanada.gc.ca//abdt/apps/connectivitysurvey.nsf/vAllCProfile_en/1445.html,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=5933826&Geo2=PR&Code2=59&Data=Count&SearchText=British%20Columbia&SearchType=Begins&SearchPR=59&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=07299&lang=eng
